index,Account_No,DATE,TRANSACTION_DETAILS,WITHDRAWAL_AMT,DEPOSIT_AMT,BALANCE_AMT,year,month,day,type,AMOUNT,receiver_Account
27334,1196428',2018-10-10,BEAT CSH PKP DEL GURGA 72,0.0,162000.0,,2018,10,10,CHECK_CASHING,162000.0,M1241251535
27335,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,5984726.33,0.0,,2018,10,11,CASH_OUT,5984726.33,M1254542588
27336,1196428',2018-10-11,RTGS/HDFCH18284642446/BAT,0.0,300000.0,,2018,10,11,CASH_IN,300000.0,M710538853
27337,1196428',2018-10-11,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,11,DEBIT,500000.0,M399672840
27338,1196428',2018-10-11,RTGS/SBINH18284008941/SAI,0.0,500000.0,,2018,10,11,TRANSFER,500000.0,M1566931514
27339,1196428',2018-10-11,LAKSHIM KANT SHARMA,15977.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,15977.0,C1540270363
27340,1196428',2018-10-11,"Indiaforensic USA, INC./USD/2774",0.0,2047212.0,,2018,10,11,TRANSFER,2047212.0,C900425684
27341,1196428',2018-10-11,IRTT00701829329,1473.5,0.0,,2018,10,11,DEBIT,1473.5,M1361294362
27342,1196428',2018-10-11,CHQ DEP/290744/OWDEL1/CLA,0.0,11800.0,,2018,10,11,CASH_IN,11800.0,C264843581
27343,1196428',2018-10-11,CHQ DEP/209037/OWDEL1/SBI,0.0,11800.0,,2018,10,11,CASH_IN,11800.0,M1897445965
27344,1196428',2018-10-11,CHQ DEP/123/OWDEL1/HDFC/N,0.0,8250.0,,2018,10,11,TRANSFER,8250.0,M345439288
27345,1196428',2018-10-11,NEFT/N284180653935099/ESS,0.0,100000.0,,2018,10,11,TRANSFER,100000.0,M2130477201
27346,1196428',2018-10-11,RTGS/PUNBH18284877940/BAL,0.0,200000.0,,2018,10,11,CASH_IN,200000.0,M1516263359
27347,1196428',2018-10-11,RTGS/ICICH18284785373/Indfor,0.0,8400000.0,,2018,10,11,CHECK_CASHING,8400000.0,M508839235
27348,1196428',2018-10-11,TRF FROM  Indiaforensic SERVICES,0.0,5000000.0,,2018,10,11,CASH_IN,5000000.0,M530611995
27349,1196428',2018-10-11,NEFT/000053684216/Indiaforensic,0.0,500000.0,,2018,10,11,CASH_IN,500000.0,C1761324386
27350,1196428',2018-10-11,RTGS/SBINH18284055676/Indfor,0.0,1000000.0,,2018,10,11,TRANSFER,1000000.0,C90486891
27351,1196428',2018-10-11,Indiaforensic SERVICES INDIA PVT,0.0,97773.0,,2018,10,11,CHECK_CASHING,97773.0,C573200870
27352,1196428',2018-10-11,IMPS 828416350766 FROM AS,0.0,125099.0,,2018,10,11,CASH_IN,125099.0,C1825992554
27353,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12953.0,0.0,,2018,10,11,DEBIT,12953.0,M1278682262
27354,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,28288.0,0.0,,2018,10,11,PAYEMENT,28288.0,M2009652577
27355,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,13084.0,0.0,,2018,10,11,DEBIT,13084.0,M1504904868
27356,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,26227.0,0.0,,2018,10,11,CASH_OUT,26227.0,C88226327
27357,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,14101.0,0.0,,2018,10,11,CASH_OUT,14101.0,M203497386
27358,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,19146.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,19146.0,M1264078907
27359,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,10821.0,0.0,,2018,10,11,DEBIT,10821.0,M1870838648
27360,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,10583.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,10583.0,C1683963531
27361,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,21933.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,21933.0,M620120832
27362,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25791.0,0.0,,2018,10,11,DEBIT,25791.0,M37714710
27363,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,19449.0,0.0,,2018,10,11,PAYEMENT,19449.0,M1135370372
27364,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,10989.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,10989.0,C1700355047
27365,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,22600.0,0.0,,2018,10,11,DEBIT,22600.0,C1884600481
27366,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,19069.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,19069.0,C1105527690
27367,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25719.0,0.0,,2018,10,11,DEBIT,25719.0,M714819629
27368,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,11756.0,0.0,,2018,10,11,CASH_OUT,11756.0,M722465639
27369,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12596.0,0.0,,2018,10,11,DEBIT,12596.0,C801412408
27370,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15871.0,0.0,,2018,10,11,CASH_OUT,15871.0,M1678349105
27371,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,27120.0,0.0,,2018,10,11,PAYEMENT,27120.0,C35534346
27372,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,22340.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,22340.0,C943166837
27373,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25488.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,25488.0,M1063088470
27374,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,13697.0,0.0,,2018,10,11,DEBIT,13697.0,M634480856
27375,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,22360.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,22360.0,M1229660324
27376,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24311.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,24311.0,M1995775202
27377,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24090.0,0.0,,2018,10,11,DEBIT,24090.0,M982735022
27378,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,11909.0,0.0,,2018,10,11,PAYEMENT,11909.0,C1754722089
27379,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25871.0,0.0,,2018,10,11,CASH_OUT,25871.0,M536571624
27380,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,26593.0,0.0,,2018,10,11,DEBIT,26593.0,C1498878963
27381,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25650.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,25650.0,C1962165946
27382,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12244.0,0.0,,2018,10,11,CASH_OUT,12244.0,M1170462195
27383,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,11668.0,0.0,,2018,10,11,DEBIT,11668.0,C414205222
27384,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,18054.0,0.0,,2018,10,11,CASH_OUT,18054.0,M1229413386
27385,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15333.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,15333.0,M712447692
27386,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25170.0,0.0,,2018,10,11,DEBIT,25170.0,C269902384
27387,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15112.0,0.0,,2018,10,11,DEBIT,15112.0,C955097010
27388,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,20776.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,20776.0,C1827996167
27389,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,26400.0,0.0,,2018,10,11,CASH_OUT,26400.0,M30162194
27390,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12358.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,12358.0,C1115240385
27391,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25730.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,25730.0,M1710595137
27392,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12837.0,0.0,,2018,10,11,PAYEMENT,12837.0,M970087106
27393,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15543.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,15543.0,M561635968
27394,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,21975.0,0.0,,2018,10,11,CASH_OUT,21975.0,C440480434
27395,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,29945.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,29945.0,C46748390
27396,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,14814.0,0.0,,2018,10,11,DEBIT,14814.0,M976616410
27397,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,17271.0,0.0,,2018,10,11,CASH_OUT,17271.0,M1796408655
27398,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,6714.0,0.0,,2018,10,11,CASH_OUT,6714.0,M424513770
27399,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,22600.0,0.0,,2018,10,11,DEBIT,22600.0,M1867357103
27400,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,9529.0,0.0,,2018,10,11,PAYEMENT,9529.0,M215680372
27401,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,22600.0,0.0,,2018,10,11,DEBIT,22600.0,M764256713
27402,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,14814.0,0.0,,2018,10,11,DEBIT,14814.0,M538413261
27403,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25000.0,0.0,,2018,10,11,CASH_OUT,25000.0,M942160595
27404,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,16842.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,16842.0,M1319156415
27405,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,14814.0,0.0,,2018,10,11,CASH_OUT,14814.0,M361847129
27406,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,27629.0,0.0,,2018,10,11,CASH_OUT,27629.0,C1790202239
27407,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,DEBIT,24860.0,M955868325
27408,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,22300.0,0.0,,2018,10,11,PAYEMENT,22300.0,M1251133153
27409,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,PAYEMENT,24860.0,M1854311181
27410,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15052.0,0.0,,2018,10,11,CASH_OUT,15052.0,C928023753
27411,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,PAYEMENT,24860.0,M771609335
27412,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,CASH_OUT,24860.0,C1452722471
27413,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,13826.0,0.0,,2018,10,11,DEBIT,13826.0,M1625968481
27414,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,PAYEMENT,24860.0,M458727925
27415,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25025.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,25025.0,C111210112
27416,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,DEBIT,24860.0,C464246030
27417,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15052.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,15052.0,M2080752777
27418,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,PAYEMENT,24860.0,M1357563045
27419,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12596.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,12596.0,M68500741
27420,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24659.0,0.0,,2018,10,11,CASH_OUT,24659.0,C1664330755
27421,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24659.0,0.0,,2018,10,11,DEBIT,24659.0,C1823014131
27422,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24859.0,0.0,,2018,10,11,PAYEMENT,24859.0,M1293355387
27423,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24859.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,24859.0,M34599177
27424,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,26860.0,0.0,,2018,10,11,DEBIT,26860.0,M685059787
27425,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,PAYEMENT,24860.0,M376456946
27426,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12100.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,12100.0,M793798217
27427,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24032.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,24032.0,C264685626
27428,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,29475.0,0.0,,2018,10,11,DEBIT,29475.0,M954243999
27429,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24859.0,0.0,,2018,10,11,CASH_OUT,24859.0,C1816986148
27430,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,DEBIT,24860.0,C1144527317
27431,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,22036.0,0.0,,2018,10,11,PAYEMENT,22036.0,C1790831319
27432,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15052.0,0.0,,2018,10,11,PAYEMENT,15052.0,C571435580
27433,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15052.0,0.0,,2018,10,11,DEBIT,15052.0,C1262016786
27434,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24859.0,0.0,,2018,10,11,CASH_OUT,24859.0,C1287328228
27435,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,19027.0,0.0,,2018,10,11,DEBIT,19027.0,C329473339
27436,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,9648.0,0.0,,2018,10,11,PAYEMENT,9648.0,C1354725727
27437,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,26216.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,26216.0,C1300519073
27438,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,23202.0,0.0,,2018,10,11,CASH_OUT,23202.0,C2052185144
27439,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,17508.0,0.0,,2018,10,11,DEBIT,17508.0,C1485516154
27440,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,20384.0,0.0,,2018,10,11,PAYEMENT,20384.0,C2143477943
27441,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24660.0,0.0,,2018,10,11,DEBIT,24660.0,C476402209
27442,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,22460.0,0.0,,2018,10,11,PAYEMENT,22460.0,C1255024717
27443,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,17508.0,0.0,,2018,10,11,PAYEMENT,17508.0,C1870367457
27444,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,21544.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,21544.0,C465257140
27445,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,DEBIT,24860.0,C745740822
27446,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,9648.0,0.0,,2018,10,11,PAYEMENT,9648.0,C1390121014
27447,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15052.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,15052.0,C1481851679
27448,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,24860.0,0.0,,2018,10,11,DEBIT,24860.0,C741431520
27449,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,5450.0,0.0,,2018,10,11,DEBIT,5450.0,C758888772
27450,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,10547.0,0.0,,2018,10,11,DEBIT,10547.0,C1001409363
27451,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,25930.0,0.0,,2018,10,11,CASH_OUT,25930.0,M1340854901
27452,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,17351.0,0.0,,2018,10,11,PAYEMENT,17351.0,M265997755
27453,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12704.0,0.0,,2018,10,11,PAYEMENT,12704.0,M1257695233
27454,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,18675.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,18675.0,C150309335
27455,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,13697.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,13697.0,M1572611628
27456,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,17271.0,0.0,,2018,10,11,DEBIT,17271.0,M280183141
27457,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,19252.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,19252.0,M808540700
27458,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,14990.0,0.0,,2018,10,11,PAYEMENT,14990.0,M565481399
27459,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,17927.0,0.0,,2018,10,11,CASH_OUT,17927.0,C842729010
27460,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,16918.0,0.0,,2018,10,11,CASH_OUT,16918.0,M178371442
27461,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15520.0,0.0,,2018,10,11,CASH_OUT,15520.0,M2076445832
27462,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,12849.0,0.0,,2018,10,11,DEBIT,12849.0,C599968109
27463,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15824.0,0.0,,2018,10,11,PAYEMENT,15824.0,C599265282
27464,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,10452.0,0.0,,2018,10,11,DEBIT,10452.0,C669771073
27465,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,15820.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,15820.0,C2137848242
27466,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,10452.0,0.0,,2018,10,11,DEBIT,10452.0,M997986347
27467,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,23192.0,0.0,,2018,10,11,CASH_OUT,23192.0,M1063792159
27468,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,13816.0,0.0,,2018,10,11,DEBIT,13816.0,C22448303
27469,1196428',2018-10-11,CHQ DEPOSIT RETURN/209037,11800.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,11800.0,M315692635
27470,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,10000000.0,0.0,,2018,10,11,CASH_OUT,10000000.0,M803644277
27471,1196428',2018-10-11,TRF FROM  Indiaforensic SERVICES,0.0,600000.0,,2018,10,11,TRANSFER,600000.0,M415913007
27472,1196428',2018-10-11,IMPS 828417662198 FROM OX,0.0,200000.0,,2018,10,11,TRANSFER,200000.0,M1344197461
27473,1196428',2018-10-11,IMPS 828417662265 FROM OX,0.0,200000.0,,2018,10,11,CHECK_CASHING,200000.0,M132014623
27474,1196428',2018-10-11,IMPS 828417662301 FROM OX,0.0,200000.0,,2018,10,11,CHECK_CASHING,200000.0,M577051450
27475,1196428',2018-10-11,IMPS 828417662356 FROM OX,0.0,200000.0,,2018,10,11,TRANSFER,200000.0,C1491676195
27476,1196428',2018-10-11,IMPS 828417662435 FROM OX,0.0,200000.0,,2018,10,11,TRANSFER,200000.0,C943166837
27477,1196428',2018-10-11,TRF FROM  Indiaforensic SERVICES,0.0,600000.0,,2018,10,11,CASH_IN,600000.0,M1402953791
27478,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,7372551.44,0.0,,2018,10,11,DEBIT,7372551.44,M1974589236
27479,1196428',2018-10-11,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,11,CASH_OUT,1000000.0,C1701412896
27480,1196428',2018-10-11,TRF FROM  Indiaforensic SERVICES,0.0,10000000.0,,2018,10,11,CASH_IN,10000000.0,M1355606971
27481,1196428',2018-10-11,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,11,DEBIT,1000000.0,M1037747072
27482,1196428',2018-10-11,FDRL/INTERNAL FUND TRANSFE,5000000.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,5000000.0,M82220349
27483,1196428',2018-10-11,FDRL/INTERNAL FUND TRANSFE,2000000.0,0.0,,2018,10,11,CASH_OUT,2000000.0,M953439482
27484,1196428',2018-10-11,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,11,DEBIT,1000000.0,C1914282536
27485,1196428',2018-10-11,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,11,CHECK_WITHDRAWAL,1000000.0,C691636444
27486,1196428',2018-10-11,TRF FROM  Indiaforensic SERVICES,0.0,7200000.0,,2018,10,11,CHECK_CASHING,7200000.0,C683605346
27487,1196428',2018-10-11,NEFT/N284180654385416/TEC,0.0,300000.0,,2018,10,11,CHECK_CASHING,300000.0,M1967366965
27488,1196428',2018-10-11,BEAT CSH PKP DEL GURGA 72,0.0,131000.0,,2018,10,11,CHECK_CASHING,131000.0,M508405148
27489,1196428',2018-10-11,DSB SHORT CSH 500X2 09102,1000.0,0.0,,2018,10,11,DEBIT,1000.0,M1295579320
27490,1196428',2018-10-11,CHQ DEPOSIT RETURN/209037,100.0,0.0,,2018,10,11,PAYEMENT,100.0,M995168511
27491,1196428',2018-10-11,CHQ DEPOSIT RETURN/209037,18.0,0.0,,2018,10,11,CASH_OUT,18.0,M1102425439
27492,1196428',2018-10-12,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,12,CHECK_WITHDRAWAL,500000.0,M590053012
27493,1196428',2018-10-12,FDRL/NATIONAL ELECTRONIC F,4000000.0,0.0,,2018,10,12,PAYEMENT,4000000.0,M386886002
27494,1196428',2018-10-12,FDRL/NATIONAL ELECTRONIC F,3000000.0,0.0,,2018,10,12,PAYEMENT,3000000.0,M227585143
27495,1196428',2018-10-12,TRF FROM  Indiaforensic SERVICES,0.0,4000000.0,,2018,10,12,CHECK_CASHING,4000000.0,M2105068287
27496,1196428',2018-10-12,TRF FROM  Indiaforensic SERVICES,0.0,10000000.0,,2018,10,12,CASH_IN,10000000.0,M1038116064
27497,1196428',2018-10-12,FDRL/REAL TIME GROSS SETTL,10000000.0,0.0,,2018,10,12,DEBIT,10000000.0,M345805867
27498,1196428',2018-10-12,RTGS/HDFCH18285856991/BAT,0.0,300000.0,,2018,10,12,TRANSFER,300000.0,M1128144161
27499,1196428',2018-10-12,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,10,12,CHECK_WITHDRAWAL,2000000.0,M1492172037
27500,1196428',2018-10-12,FDRL/REAL TIME GROSS SETTL,2000000.0,0.0,,2018,10,12,PAYEMENT,2000000.0,M731603444
27501,1196428',2018-10-12,NEFT/PUNBH18285173999/BAL,0.0,99000.0,,2018,10,12,CHECK_CASHING,99000.0,M879683510
27502,1196428',2018-10-12,DHL EXPRESS INDIA PVT LTD,714.0,0.0,,2018,10,12,DEBIT,714.0,M555126583
27503,1196428',2018-10-12,TRF FROM  Indiaforensic SERVICES,0.0,4900000.0,,2018,10,12,TRANSFER,4900000.0,M1344791022
27504,1196428',2018-10-12,NEFT/N285180654804775/JUN,0.0,140000.0,,2018,10,12,TRANSFER,140000.0,M40493588
27505,1196428',2018-10-12,NEFT/20756842881DC/ARTHAS,0.0,200000.0,,2018,10,12,CHECK_CASHING,200000.0,M1099885881
27506,1196428',2018-10-12,CASHDEP/GHATKOPAR/,0.0,194500.0,,2018,10,12,CHECK_CASHING,194500.0,M107256650
27507,1196428',2018-10-12,RTGS/SBINH18285064200/Indfor,0.0,10000000.0,,2018,10,12,CASH_IN,10000000.0,M1410611700
27508,1196428',2018-10-12,RTGS/ICICH18285252351/Indfor,0.0,500000.0,,2018,10,12,TRANSFER,500000.0,M954062800
27509,1196428',2018-10-12,RTGS/ICICH18285251931/Indfor,0.0,1400000.0,,2018,10,12,CHECK_CASHING,1400000.0,M13013852
27510,1196428',2018-10-12,IMPS 828515153253 FROM PU,0.0,50000.0,,2018,10,12,CASH_IN,50000.0,M1101858256
27511,1196428',2018-10-12,IMPS 828516269937 FROM SA,0.0,200000.0,,2018,10,12,CHECK_CASHING,200000.0,M1180862248
27512,1196428',2018-10-12,Indiaforensic SERVICES INDIA PVT,0.0,117798.0,,2018,10,12,TRANSFER,117798.0,M966462848
27513,1196428',2018-10-12,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,12,DEBIT,1000000.0,M1284324188
27514,1196428',2018-10-12,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,12,CASH_OUT,1000000.0,C374625527
27515,1196428',2018-10-12,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,12,CHECK_WITHDRAWAL,1000000.0,C1262822392
27516,1196428',2018-10-12,FDRL/NATIONAL ELECTRONIC F,1000000.0,0.0,,2018,10,12,CHECK_WITHDRAWAL,1000000.0,C1671386208
27517,1196428',2018-10-12,TRF FROM  Indiaforensic ONLINE S,0.0,1000000.0,,2018,10,12,CASH_IN,1000000.0,C1869197498
27518,1196428',2018-10-12,TRF FROM  Indiaforensic SERVICES,0.0,600000.0,,2018,10,12,CHECK_CASHING,600000.0,C271488817
27519,1196428',2018-10-12,FDRL/NATIONAL ELECTRONIC F,11638934.7,0.0,,2018,10,12,CHECK_WITHDRAWAL,11638934.7,M1915909017
27520,1196428',2018-10-12,TRF FROM  Indiaforensic SERVICES,0.0,10000000.0,,2018,10,12,CASH_IN,10000000.0,C2052185144
27521,1196428',2018-10-12,NEFT CHARGES AND GST/0000,29.5,0.0,,2018,10,12,PAYEMENT,29.5,C646059443
27522,1196428',2018-10-12,NEFT/000053117904/INDIAN,8700000.0,0.0,,2018,10,12,CASH_OUT,8700000.0,C1982591789
27523,1196428',2018-10-12,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,12,CASH_OUT,1000000.0,C1977614404
27524,1196428',2018-10-12,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,12,CHECK_WITHDRAWAL,1000000.0,C1883840933
27525,1196428',2018-10-12,TRF FROM  Indiaforensic SERVICES,0.0,4200000.0,,2018,10,12,CHECK_CASHING,4200000.0,C2007207148
27526,1196428',2018-10-12,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,12,CHECK_WITHDRAWAL,1000000.0,M1014644493
27527,1196428',2018-10-12,FDRL/INTERNAL FUND TRANSFE,500000.0,0.0,,2018,10,12,CHECK_WITHDRAWAL,500000.0,C381605910
27528,1196428',2018-10-12,FDRL/INTERNAL FUND TRANSFE,1000000.0,0.0,,2018,10,12,CASH_OUT,1000000.0,M1056752544
